City,Description,Temperature (F),Feels Like (F),Minimun Temp (F),Maximum Temp (F),Pressure,Humidty,Wind Speed,Time of Record,Sunrise (Local Time),Sunset (Local Time)
Kolkata,haze,33.97000000000003,40.97000000000003,33.97000000000003,33.97000000000003,1000,70,6.17,2024-06-16 18:42:30,2024-06-16 04:51:56,2024-06-16 18:22:37
Kolkata,haze,32.97000000000003,39.97000000000003,32.97000000000003,32.97000000000003,1000,79,6.17,2024-06-16 19:19:50,2024-06-16 04:51:56,2024-06-16 18:22:37
Kolkata,haze,31.970000000000027,38.97000000000003,31.970000000000027,31.970000000000027,1001,79,5.66,2024-06-16 20:17:29,2024-06-16 04:51:56,2024-06-16 18:22:37
Kolkata,haze,33.97000000000003,40.97000000000003,33.97000000000003,33.97000000000003,1002,70,6.17,2024-06-17 09:55:26,2024-06-17 04:52:04,2024-06-17 18:22:53
